dataset,alpha,algo,seed,chicken_violations,kernel_count,heuristic_violations,total_violations,chicken_ms,heuristic_ms
Bitcoin,0.60,venus,40,734,0,0,734,252,0
Bitcoin,0.60,venus,39,734,0,0,734,252,0
Bitcoin,0.60,venus,41,734,0,0,734,252,0
Bitcoin,0.60,venus,42,734,0,0,734,252,0
Bitcoin,0.60,venus,44,734,0,0,734,252,0
Bitcoin,0.60,venus,43,734,0,0,734,252,0
Bitcoin,0.60,venus,46,734,0,0,734,252,0
Bitcoin,0.60,venus,48,734,0,0,734,252,0
Bitcoin,0.60,venus,47,734,0,0,734,252,0
Bitcoin,0.60,venus,45,734,0,0,734,252,0
Bitcoin,0.60,venus,50,734,0,0,734,252,0
Bitcoin,0.60,venus,49,734,0,0,734,252,0
Bitcoin,0.50,gaia,2,734,0,0,734,251,0
Bitcoin,0.50,gaia,3,734,0,0,734,251,0
Bitcoin,0.50,gaia,1,734,0,0,734,251,0
Bitcoin,0.50,gaia,4,734,0,0,734,251,0
Bitcoin,0.50,gaia,6,734,0,0,734,251,0
Bitcoin,0.50,gaia,8,734,0,0,734,251,0
Bitcoin,0.50,gaia,9,734,0,0,734,251,0
Bitcoin,0.50,gaia,10,734,0,0,734,251,0
Bitcoin,0.50,gaia,5,734,0,0,734,251,0
Bitcoin,0.50,gaia,7,734,0,0,734,251,0
Bitcoin,0.50,gaia,11,734,0,0,734,251,0
Bitcoin,0.50,gaia,14,734,0,0,734,251,0
Bitcoin,0.50,gaia,13,734,0,0,734,251,0
Bitcoin,0.50,gaia,12,734,0,0,734,251,0
Bitcoin,0.50,gaia,15,734,0,0,734,251,0
Bitcoin,0.50,gaia,17,734,0,0,734,251,0
Bitcoin,0.50,gaia,16,734,0,0,734,251,0
Bitcoin,0.50,gaia,19,734,0,0,734,251,0
Bitcoin,0.50,gaia,20,734,0,0,734,251,0
Bitcoin,0.50,gaia,18,734,0,0,734,251,0
Bitcoin,0.50,gaia,21,734,0,0,734,251,0
Bitcoin,0.50,gaia,22,734,0,0,734,251,0
Bitcoin,0.50,gaia,23,734,0,0,734,251,0
Bitcoin,0.50,gaia,31,734,0,0,734,251,0
Bitcoin,0.50,gaia,29,734,0,0,734,251,0
Bitcoin,0.50,gaia,24,734,0,0,734,251,0
Bitcoin,0.50,gaia,33,734,0,0,734,251,0
Bitcoin,0.50,gaia,27,734,0,0,734,251,0
Bitcoin,0.50,gaia,32,734,0,0,734,251,0
Bitcoin,0.50,gaia,25,734,0,0,734,251,0
Bitcoin,0.50,gaia,30,734,0,0,734,251,0
Bitcoin,0.50,gaia,26,734,0,0,734,251,0
Bitcoin,0.50,gaia,28,734,0,0,734,251,0
Bitcoin,0.50,gaia,35,734,0,0,734,251,0
Bitcoin,0.50,gaia,34,734,0,0,734,251,0
Bitcoin,0.50,gaia,36,734,0,0,734,251,0
Bitcoin,0.50,gaia,37,734,0,0,734,251,0
Bitcoin,0.50,gaia,38,734,0,0,734,251,0
Bitcoin,0.50,gaia,39,734,0,0,734,251,0
Bitcoin,0.50,gaia,41,734,0,0,734,251,0
Bitcoin,0.50,gaia,42,734,0,0,734,251,0
Bitcoin,0.50,gaia,40,734,0,0,734,251,0
Bitcoin,0.50,gaia,44,734,0,0,734,251,0
Bitcoin,0.50,gaia,43,734,0,0,734,251,0
Bitcoin,0.50,gaia,45,734,0,0,734,251,0
Bitcoin,0.50,gaia,47,734,0,0,734,251,0
Bitcoin,0.50,gaia,48,734,0,0,734,251,0
Bitcoin,0.50,gaia,46,734,0,0,734,251,0
Bitcoin,0.50,gaia,49,734,0,0,734,251,0
Bitcoin,0.50,gaia,50,734,0,0,734,251,0
Bitcoin,0.50,venus,1,734,0,0,734,251,0
Bitcoin,0.50,venus,2,734,0,0,734,251,0
Bitcoin,0.50,venus,3,734,0,0,734,251,0
Bitcoin,0.50,venus,6,734,0,0,734,251,0
Bitcoin,0.50,venus,4,734,0,0,734,251,0
Bitcoin,0.50,venus,5,734,0,0,734,251,0
Bitcoin,0.50,venus,7,734,0,0,734,251,0
Bitcoin,0.50,venus,8,734,0,0,734,251,0
Bitcoin,0.50,venus,10,734,0,0,734,251,0
Bitcoin,0.50,venus,9,734,0,0,734,251,0
Bitcoin,0.50,venus,11,734,0,0,734,251,0
Bitcoin,0.50,venus,13,734,0,0,734,251,0
Bitcoin,0.50,venus,12,734,0,0,734,251,0
Bitcoin,0.50,venus,14,734,0,0,734,251,0
Bitcoin,0.50,venus,15,734,0,0,734,251,0
Bitcoin,0.50,venus,16,734,0,0,734,251,0
Bitcoin,0.50,venus,17,734,0,0,734,251,0
Bitcoin,0.50,venus,18,734,0,0,734,251,0
Bitcoin,0.50,venus,20,734,0,0,734,251,0
Bitcoin,0.50,venus,19,734,0,0,734,251,0
Bitcoin,0.50,venus,21,734,0,0,734,251,0
Bitcoin,0.50,venus,22,734,0,0,734,251,0
Bitcoin,0.50,venus,23,734,0,0,734,251,0
Bitcoin,0.50,venus,24,734,0,0,734,251,0
Bitcoin,0.50,venus,26,734,0,0,734,251,0
Bitcoin,0.50,venus,28,734,0,0,734,251,0
Bitcoin,0.50,venus,27,734,0,0,734,251,0
Bitcoin,0.50,venus,25,734,0,0,734,251,0
Bitcoin,0.50,venus,29,734,0,0,734,251,0
Bitcoin,0.50,venus,30,734,0,0,734,251,0
Bitcoin,0.50,venus,31,734,0,0,734,251,0
Bitcoin,0.50,venus,34,734,0,0,734,251,0
Bitcoin,0.50,venus,32,734,0,0,734,251,0
Bitcoin,0.50,venus,33,734,0,0,734,251,0
Bitcoin,0.50,venus,35,734,0,0,734,251,0
Bitcoin,0.50,venus,36,734,0,0,734,251,0
Bitcoin,0.50,venus,37,734,0,0,734,251,0
Bitcoin,0.50,venus,38,734,0,0,734,251,0
Bitcoin,0.50,venus,39,734,0,0,734,251,0
Bitcoin,0.50,venus,41,734,0,0,734,251,0
Bitcoin,0.50,venus,44,734,0,0,734,251,0
Bitcoin,0.50,venus,40,734,0,0,734,251,0
Bitcoin,0.50,venus,43,734,0,0,734,251,0
Bitcoin,0.50,venus,42,734,0,0,734,251,0
Bitcoin,0.50,venus,45,734,0,0,734,251,0
Bitcoin,0.50,venus,47,734,0,0,734,251,0
Bitcoin,0.50,venus,46,734,0,0,734,251,0
Bitcoin,0.50,venus,49,734,0,0,734,251,0
Bitcoin,0.50,venus,50,734,0,0,734,251,0
Bitcoin,0.50,venus,48,734,0,0,734,251,0
Chess,1.00,gaia,7,0,1,6460,6460,726,2957
Chess,1.00,gaia,10,0,1,6439,6439,726,4141
Chess,1.00,gaia,4,0,1,6355,6355,726,4149
Chess,1.00,gaia,2,0,1,6409,6409,726,4811
Chess,1.00,gaia,9,0,1,6457,6457,726,5192
Chess,1.00,gaia,6,0,1,6355,6355,726,5270
Chess,1.00,gaia,3,0,1,6412,6412,726,5772
Chess,1.00,gaia,1,0,1,6350,6350,726,6925
Chess,1.00,gaia,5,0,1,6447,6447,726,6955
Chess,1.00,gaia,13,0,1,6406,6406,726,3913
Chess,1.00,gaia,8,0,1,6434,6434,726,8078
Chess,1.00,gaia,11,0,1,6344,6344,726,5175
Chess,1.00,gaia,16,0,1,6412,6412,726,4341
Chess,1.00,gaia,14,0,1,6426,6426,726,6955
Chess,1.00,gaia,12,0,1,6277,6277,726,7819
Chess,1.00,gaia,17,0,1,6417,6417,726,6481
Chess,1.00,gaia,22,0,1,6388,6388,726,4929
Chess,1.00,gaia,15,0,1,6309,6309,726,9266
Chess,1.00,gaia,19,0,1,6296,6296,726,7838
Chess,1.00,gaia,20,0,1,6342,6342,726,6909
Chess,1.00,gaia,21,0,1,6315,6315,726,7094
Chess,1.00,gaia,24,0,1,6449,6449,726,4342
Chess,1.00,gaia,23,0,1,6398,6398,726,6925
Chess,1.00,gaia,25,0,1,6346,6346,726,5417
Chess,1.00,gaia,26,0,1,6428,6428,726,5450
Chess,1.00,gaia,18,0,1,6342,6342,726,10805
Chess,1.00,gaia,27,0,1,6349,6349,726,5094
Chess,1.00,gaia,29,0,1,6372,6372,726,4360
Chess,1.00,gaia,28,0,1,6348,6348,726,5304
Chess,1.00,gaia,30,0,1,6417,6417,726,5399
Chess,1.00,gaia,31,0,1,6329,6329,726,6623
Chess,1.00,gaia,37,0,1,6494,6494,726,4666
Chess,1.00,gaia,36,0,1,6377,6377,726,5725
Chess,1.00,gaia,39,0,1,6501,6501,726,4050
Chess,1.00,gaia,32,0,1,6369,6369,726,7885
Chess,1.00,gaia,34,0,1,6373,6373,726,6851
Chess,1.00,gaia,33,0,1,6334,6334,726,7727
Chess,1.00,gaia,40,0,1,6430,6430,726,4382
Chess,1.00,gaia,38,0,1,6404,6404,726,5817
Chess,1.00,gaia,35,0,1,6346,6346,726,7327
Chess,1.00,gaia,41,0,1,6403,6403,726,4894
Chess,1.00,gaia,43,0,1,6434,6434,726,3439
Chess,1.00,gaia,42,0,1,6378,6378,726,4626
Chess,1.00,gaia,49,0,1,6324,6324,726,3377
Chess,1.00,gaia,44,0,1,6418,6418,726,4969
Chess,1.00,gaia,46,0,1,6348,6348,726,5093
Chess,1.00,gaia,45,0,1,6434,6434,726,5343
Chess,1.00,gaia,48,0,1,6357,6357,726,5236
Chess,1.00,gaia,50,0,1,6373,6373,726,6050
Chess,1.00,venus,1,0,1,6329,6329,726,4857
Chess,1.00,venus,3,0,1,6374,6374,726,4276
Chess,1.00,venus,5,0,1,6331,6331,726,3906
Chess,1.00,venus,7,0,1,6322,6322,726,3976
Chess,1.00,venus,6,0,1,6315,6315,726,4378
Chess,1.00,venus,2,0,1,6320,6320,726,7159
Chess,1.00,venus,4,0,1,6260,6260,726,5817
Chess,1.00,gaia,47,0,1,6411,6411,726,10920
Chess,1.00,venus,11,0,1,6335,6335,726,4456
Chess,1.00,venus,8,0,1,6280,6280,726,6308
Chess,1.00,venus,13,0,1,6374,6374,726,3474
Chess,1.00,venus,10,0,1,6272,6272,726,5582
Chess,1.00,venus,12,0,1,6281,6281,726,5859
Chess,1.00,venus,9,0,1,6290,6290,726,7866
Chess,1.00,venus,16,0,1,6291,6291,726,5279
Chess,1.00,venus,14,0,1,6340,6340,726,5886
Chess,1.00,venus,15,0,1,6295,6295,726,6956
Chess,1.00,venus,17,0,1,6311,6311,726,5948
Chess,1.00,venus,19,0,1,6283,6283,726,5785
Chess,1.00,venus,21,0,1,6311,6311,726,5068
Chess,1.00,venus,18,0,1,6274,6274,726,6469
Chess,1.00,venus,20,0,1,6267,6267,726,6642
Chess,1.00,venus,22,0,1,6305,6305,726,5776
Chess,1.00,venus,25,0,1,6278,6278,726,5276
Chess,1.00,venus,23,0,1,6292,6292,726,5945
Chess,1.00,venus,24,0,1,6317,6317,726,5591
Chess,1.00,venus,27,0,1,6359,6359,726,4255
Chess,1.00,venus,26,0,1,6321,6321,726,5391
Chess,1.00,venus,29,0,1,6277,6277,726,5319
Chess,1.00,venus,30,0,1,6297,6297,726,4877
Chess,1.00,venus,28,0,1,6270,6270,726,6194
Chess,1.00,venus,32,0,1,6325,6325,726,4873
Chess,1.00,venus,33,0,1,6252,6252,726,4498
Chess,1.00,venus,37,0,1,6400,6400,726,3033
Chess,1.00,venus,31,0,1,6240,6240,726,6224
Chess,1.00,venus,36,0,1,6310,6310,726,4353
Chess,1.00,venus,38,0,1,6370,6370,726,3231
Chess,1.00,venus,35,0,1,6286,6286,726,5789
Chess,1.00,venus,34,0,1,6285,6285,726,5986
Chess,1.00,venus,39,0,1,6336,6336,726,3865
Chess,1.00,venus,45,0,1,6345,6345,726,3281
Chess,1.00,venus,40,0,1,6262,6262,726,4906
Chess,1.00,venus,44,0,1,6305,6305,726,4532
Chess,1.00,venus,47,0,1,6322,6322,726,3781
Chess,1.00,venus,42,0,1,6276,6276,726,5787
Chess,1.00,venus,48,0,1,6323,6323,726,5343
Chess,1.00,venus,46,0,1,6326,6326,726,5475
Chess,1.00,venus,41,0,1,6260,6260,726,7135
Chess,1.00,venus,43,0,1,6241,6241,726,8005
Chess,1.00,venus,49,0,1,6289,6289,726,6244
Chess,1.00,venus,50,0,1,6319,6319,726,5215
Chess,0.90,gaia,8,15,1,6333,6348,691,3027
Chess,0.90,gaia,4,15,1,6348,6363,691,3858
Chess,0.90,gaia,3,15,1,6352,6367,691,3879
Chess,0.90,gaia,10,15,1,6375,6390,691,4741
Chess,0.90,gaia,5,15,1,6339,6354,691,5210
Chess,0.90,gaia,9,15,1,6337,6352,691,5303
Chess,0.90,gaia,1,15,1,6323,6338,691,5450
Chess,0.90,gaia,6,15,1,6278,6293,691,5946
Chess,0.90,gaia,12,15,1,6350,6365,691,3726
Chess,0.90,gaia,13,15,1,6464,6479,691,4504
Chess,0.90,gaia,7,15,1,6277,6292,691,8794
Chess,0.90,gaia,18,15,1,6368,6383,691,3036
Chess,0.90,gaia,16,15,1,6433,6448,691,3686
Chess,0.90,gaia,2,15,1,6310,6325,691,10214
Chess,0.90,gaia,11,15,1,6299,6314,691,7544
Chess,0.90,gaia,19,15,1,6472,6487,691,3028
Chess,0.90,gaia,17,15,1,6232,6247,691,5749
Chess,0.90,gaia,15,15,1,6321,6336,691,6234
Chess,0.90,gaia,14,15,1,6345,6360,691,7722
Chess,0.90,gaia,20,15,1,6357,6372,691,5056
Chess,0.90,gaia,23,15,1,6342,6357,691,4480
Chess,0.90,gaia,24,15,1,6331,6346,691,4816
Chess,0.90,gaia,27,15,1,6437,6452,691,3881
Chess,0.90,gaia,22,15,1,6311,6326,691,6561
Chess,0.90,gaia,21,15,1,6386,6401,691,6970
Chess,0.90,gaia,26,15,1,6358,6373,691,6310
Chess,0.90,gaia,25,15,1,6354,6369,691,6380
Chess,0.90,gaia,28,15,1,6326,6341,691,5619
Chess,0.90,gaia,31,15,1,6348,6363,691,4370
Chess,0.90,gaia,29,15,1,6325,6340,691,5485
Chess,0.90,gaia,32,15,1,6440,6455,691,4095
Chess,0.90,gaia,30,15,1,6331,6346,691,6266
Chess,0.90,gaia,33,15,1,6289,6304,691,5221
Chess,0.90,gaia,34,15,1,6306,6321,691,4882
Chess,0.90,gaia,35,15,1,6352,6367,691,4841
Chess,0.90,gaia,38,15,1,6337,6352,691,4608
Chess,0.90,gaia,36,15,1,6313,6328,691,5286
Chess,0.90,gaia,37,15,1,6342,6357,691,5800
Chess,0.90,gaia,42,15,1,6372,6387,691,3958
Chess,0.90,gaia,40,15,1,6301,6316,691,6771
Chess,0.90,gaia,46,15,1,6398,6413,691,4304
Chess,0.90,gaia,45,15,1,6414,6429,691,5580
Chess,0.90,gaia,39,15,1,6236,6251,691,8517
Chess,0.90,gaia,44,15,1,6352,6367,691,6119
Chess,0.90,gaia,43,15,1,6300,6315,691,7103
Chess,0.90,gaia,48,15,1,6402,6417,691,5175
Chess,0.90,gaia,47,15,1,6322,6337,691,5771
Chess,0.90,gaia,41,15,1,6320,6335,691,10162
Chess,0.90,gaia,50,15,1,6390,6405,691,4879
Chess,0.90,gaia,49,15,1,6317,6332,691,6790
Chess,0.90,venus,3,15,1,6270,6285,691,4419
Chess,0.90,venus,6,15,1,6310,6325,691,3413
Chess,0.90,venus,1,15,1,6268,6283,691,5811
Chess,0.90,venus,2,15,1,6238,6253,691,6925
Chess,0.90,venus,4,15,1,6282,6297,691,7471
Chess,0.90,venus,10,15,1,6339,6354,691,3569
Chess,0.90,venus,5,15,1,6235,6250,691,6666
Chess,0.90,venus,7,15,1,6284,6299,691,6522
Chess,0.90,venus,8,15,1,6226,6241,691,6039
Chess,0.90,venus,9,15,1,6267,6282,691,5831
Chess,0.90,venus,12,15,1,6231,6246,691,4444
Chess,0.90,venus,11,15,1,6226,6241,691,5087
Chess,0.90,venus,14,15,1,6267,6282,691,4060
Chess,0.90,venus,13,15,1,6288,6303,691,6640
Chess,0.90,venus,20,15,1,6272,6287,691,3667
Chess,0.90,venus,17,15,1,6291,6306,691,5433
Chess,0.90,venus,21,15,1,6277,6292,691,3871
Chess,0.90,venus,15,15,1,6262,6277,691,5727
Chess,0.90,venus,18,15,1,6223,6238,691,5593
Chess,0.90,venus,22,15,1,6267,6282,691,6345
Chess,0.90,venus,16,15,1,6227,6242,691,8195
Chess,0.90,venus,25,15,1,6301,6316,691,4218
Chess,0.90,venus,19,15,1,6190,6205,691,8452
Chess,0.90,venus,23,15,1,6247,6262,691,7026
Chess,0.90,venus,24,15,1,6228,6243,691,6364
Chess,0.90,venus,26,15,1,6299,6314,691,5393
Chess,0.90,venus,29,15,1,6304,6319,691,5256
Chess,0.90,venus,27,15,1,6228,6243,691,6512
Chess,0.90,venus,31,15,1,6273,6288,691,4123
Chess,0.90,venus,28,15,1,6278,6293,691,6838
Chess,0.90,venus,35,15,1,6299,6314,691,3922
Chess,0.90,venus,30,15,1,6233,6248,691,6688
Chess,0.90,venus,33,15,1,6249,6264,691,5614
Chess,0.90,venus,34,15,1,6275,6290,691,5485
Chess,0.90,venus,36,15,1,6269,6284,691,5054
Chess,0.90,venus,32,15,1,6235,6250,691,7616
Chess,0.90,venus,37,15,1,6235,6250,691,5790
Chess,0.90,venus,38,15,1,6247,6262,691,4992
Chess,0.90,venus,39,15,1,6331,6346,691,5507
Chess,0.90,venus,40,15,1,6279,6294,691,5723
Chess,0.90,venus,45,15,1,6218,6233,691,3986
Chess,0.90,venus,42,15,1,6244,6259,691,5559
Chess,0.90,venus,41,15,1,6261,6276,691,5985
Chess,0.90,venus,43,15,1,6269,6284,691,5334
Chess,0.90,venus,49,15,1,6286,6301,691,3386
Chess,0.90,venus,46,15,1,6277,6292,691,4344
Chess,0.90,venus,47,15,1,6294,6309,691,6349
Chess,0.90,venus,44,15,1,6265,6280,691,8219
Chess,0.90,venus,50,15,1,6259,6274,691,6395
Chess,0.90,venus,48,15,1,6258,6273,691,8057
Chess,0.80,gaia,4,389,1,5877,6266,704,3055
Chess,0.80,gaia,3,389,1,5846,6235,704,3572
Chess,0.80,gaia,10,389,1,5868,6257,704,3804
Chess,0.80,gaia,8,389,1,5938,6327,704,4139
Chess,0.80,gaia,5,389,1,5832,6221,704,4192
Chess,0.80,gaia,1,389,1,5917,6306,704,4495
Chess,0.80,gaia,7,389,1,5971,6360,704,4975
Chess,0.80,gaia,6,389,1,5850,6239,704,6054
Chess,0.80,gaia,9,389,1,5851,6240,704,6927
Chess,0.80,gaia,2,389,1,5882,6271,704,7015
Chess,0.80,gaia,11,389,1,5926,6315,704,4223
Chess,0.80,gaia,16,389,1,5874,6263,704,4572
Chess,0.80,gaia,14,389,1,5859,6248,704,5093
Chess,0.80,gaia,13,389,1,5888,6277,704,5448
Chess,0.80,gaia,12,389,1,5827,6216,704,5927
Chess,0.80,gaia,15,389,1,5912,6301,704,6875
Chess,0.80,gaia,19,389,1,5969,6358,704,4311
Chess,0.80,gaia,21,389,1,5889,6278,704,4146
Chess,0.80,gaia,17,389,1,5850,6239,704,6510
Chess,0.80,gaia,20,389,1,5886,6275,704,4759
Chess,0.80,gaia,18,389,1,5828,6217,704,6221
Chess,0.80,gaia,22,389,1,5897,6286,704,3335
Chess,0.80,gaia,23,389,1,5902,6291,704,3238
Chess,0.80,gaia,24,389,1,5839,6228,704,4751
Chess,0.80,gaia,31,389,1,5938,6327,704,2062
Chess,0.80,gaia,25,389,1,5893,6282,704,4894
Chess,0.80,gaia,30,389,1,5904,6293,704,2945
Chess,0.80,gaia,27,389,1,5831,6220,704,3529
Chess,0.80,gaia,33,389,1,5920,6309,704,3110
Chess,0.80,gaia,28,389,1,5849,6238,704,4854
Chess,0.80,gaia,26,389,1,5871,6260,704,5284
Chess,0.80,gaia,32,389,1,5923,6312,704,4724
Chess,0.80,gaia,29,389,1,5881,6270,704,6098
Chess,0.80,gaia,37,389,1,5912,6301,704,3044
Chess,0.80,gaia,34,389,1,5942,6331,704,4295
Chess,0.80,gaia,38,389,1,5908,6297,704,4197
Chess,0.80,gaia,36,389,1,5874,6263,704,5600
Chess,0.80,gaia,40,389,1,5957,6346,704,4033
Chess,0.80,gaia,35,389,1,5876,6265,704,6239
Chess,0.80,gaia,39,389,1,5856,6245,704,5104
Chess,0.80,gaia,41,389,1,5834,6223,704,4636
Chess,0.80,gaia,43,389,1,5887,6276,704,3702
Chess,0.80,gaia,45,389,1,5925,6314,704,3227
Chess,0.80,gaia,44,389,1,5932,6321,704,3783
Chess,0.80,gaia,46,389,1,5855,6244,704,4571
Chess,0.80,gaia,47,389,1,5886,6275,704,3573
Chess,0.80,gaia,48,389,1,5912,6301,704,3691
Chess,0.80,gaia,42,389,1,5912,6301,704,7171
Chess,0.80,venus,2,389,1,5824,6213,704,3477
Chess,0.80,gaia,50,389,1,5872,6261,704,4483
Chess,0.80,venus,3,389,1,5857,6246,704,3775
Chess,0.80,gaia,49,389,1,5840,6229,704,5385
Chess,0.80,venus,1,389,1,5824,6213,704,5274
Chess,0.80,venus,7,389,1,5839,6228,704,3430
Chess,0.80,venus,9,389,1,5836,6225,704,3107
Chess,0.80,venus,8,389,1,5853,6242,704,4147
Chess,0.80,venus,5,389,1,5812,6201,704,5428
Chess,0.80,venus,4,389,1,5801,6190,704,7627
Chess,0.80,venus,6,389,1,5801,6190,704,5705
Chess,0.80,venus,10,389,1,5798,6187,704,5145
Chess,0.80,venus,11,389,1,5828,6217,704,5378
Chess,0.80,venus,15,389,1,5828,6217,704,3739
Chess,0.80,venus,13,389,1,5843,6232,704,5522
Chess,0.80,venus,12,389,1,5817,6206,704,6618
Chess,0.80,venus,14,389,1,5776,6165,704,5511
Chess,0.80,venus,17,389,1,5831,6220,704,4259
Chess,0.80,venus,18,389,1,5819,6208,704,4117
Chess,0.80,venus,19,389,1,5798,6187,704,4248
Chess,0.80,venus,16,389,1,5843,6232,704,5154
Chess,0.80,venus,21,389,1,5874,6263,704,3591
Chess,0.80,venus,20,389,1,5791,6180,704,5065
Chess,0.80,venus,27,389,1,5856,6245,704,3529
Chess,0.80,venus,23,389,1,5811,6200,704,5395
Chess,0.80,venus,24,389,1,5807,6196,704,5044
Chess,0.80,venus,22,389,1,5788,6177,704,6243
Chess,0.80,venus,28,389,1,5799,6188,704,4402
Chess,0.80,venus,25,389,1,5865,6254,704,4987
Chess,0.80,venus,30,389,1,5806,6195,704,4968
Chess,0.80,venus,26,389,1,5813,6202,704,6178
Chess,0.80,venus,31,389,1,5837,6226,704,4905
Chess,0.80,venus,32,389,1,5831,6220,704,3660
Chess,0.80,venus,29,389,1,5801,6190,704,7302
Chess,0.80,venus,35,389,1,5825,6214,704,3126
Chess,0.80,venus,37,389,1,5820,6209,704,3545
Chess,0.80,venus,33,389,1,5789,6178,704,4917
Chess,0.80,venus,38,389,1,5817,6206,704,3585
Chess,0.80,venus,34,389,1,5799,6188,704,6089
Chess,0.80,venus,36,389,1,5843,6232,704,6057
Chess,0.80,venus,40,389,1,5841,6230,704,3775
Chess,0.80,venus,44,389,1,5868,6257,704,3267
Chess,0.80,venus,43,389,1,5850,6239,704,5032
Chess,0.80,venus,42,389,1,5864,6253,704,5387
Chess,0.80,venus,41,389,1,5749,6138,704,6030
Chess,0.80,venus,46,389,1,5870,6259,704,3966
Chess,0.80,venus,39,389,1,5789,6178,704,7656
Chess,0.80,venus,48,389,1,5832,6221,704,3456
Chess,0.80,venus,49,389,1,5852,6241,704,3752
Chess,0.80,venus,45,389,1,5799,6188,704,5981
Chess,0.80,venus,47,389,1,5772,6161,704,4709
Chess,0.80,venus,50,389,1,5811,6200,704,4581
Chess,0.70,gaia,8,2380,2,3988,6368,794,1714
Chess,0.70,gaia,2,2380,2,3978,6358,794,2021
Chess,0.70,gaia,9,2380,2,3948,6328,794,2226
Chess,0.70,gaia,1,2380,2,3957,6337,794,2236
Chess,0.70,gaia,5,2380,2,3929,6309,794,2784
Chess,0.70,gaia,10,2380,2,3976,6356,794,2899
Chess,0.70,gaia,4,2380,2,3913,6293,794,2974
Chess,0.70,gaia,3,2380,2,3968,6348,794,3441
Chess,0.70,gaia,11,2380,2,3995,6375,794,2433
Chess,0.70,gaia,6,2380,2,3883,6263,794,4389
Chess,0.70,gaia,15,2380,2,4070,6450,794,1749
Chess,0.70,gaia,7,2380,2,3921,6301,794,5044
Chess,0.70,gaia,17,2380,2,3957,6337,794,2125
Chess,0.70,gaia,13,2380,2,4045,6425,794,3045
Chess,0.70,gaia,16,2380,2,4053,6433,794,2797
Chess,0.70,gaia,14,2380,2,3945,6325,794,3670
Chess,0.70,gaia,18,2380,2,3939,6319,794,2908
Chess,0.70,gaia,12,2380,2,3975,6355,794,4521
Chess,0.70,gaia,20,2380,2,3989,6369,794,2154
Chess,0.70,gaia,24,2380,2,3992,6372,794,1527
Chess,0.70,gaia,23,2380,2,4012,6392,794,1749
Chess,0.70,gaia,21,2380,2,4065,6445,794,2795
Chess,0.70,gaia,28,2380,2,3978,6358,794,1357
Chess,0.70,gaia,19,2380,2,3909,6289,794,3790
Chess,0.70,gaia,25,2380,2,3982,6362,794,3561
Chess,0.70,gaia,22,2380,2,3914,6294,794,4274
Chess,0.70,gaia,27,2380,2,3915,6295,794,3166
Chess,0.70,gaia,29,2380,2,3976,6356,794,3257
Chess,0.70,gaia,34,2380,2,4033,6413,794,1946
Chess,0.70,gaia,26,2380,2,3920,6300,794,3984
Chess,0.70,gaia,30,2380,2,3951,6331,794,4238
Chess,0.70,gaia,31,2380,2,3934,6314,794,4403
Chess,0.70,gaia,32,2380,2,3943,6323,794,4271
Chess,0.70,gaia,39,2380,2,3942,6322,794,1926
Chess,0.70,gaia,33,2380,2,3949,6329,794,4515
Chess,0.70,gaia,36,2380,2,3920,6300,794,3362
Chess,0.70,gaia,37,2380,2,3937,6317,794,3214
Chess,0.70,gaia,38,2380,2,3975,6355,794,3045
Chess,0.70,gaia,35,2380,2,3918,6298,794,3890
Chess,0.70,gaia,40,2380,2,3962,6342,794,3282
Chess,0.70,gaia,41,2380,2,3964,6344,794,2453
Chess,0.70,gaia,44,2380,2,3988,6368,794,3108
Chess,0.70,gaia,45,2380,2,3965,6345,794,2649
Chess,0.70,gaia,43,2380,2,3997,6377,794,3706
Chess,0.70,gaia,42,2380,2,3900,6280,794,4201
Chess,0.70,gaia,46,2380,2,3957,6337,794,2979
Chess,0.70,gaia,48,2380,2,3974,6354,794,2941
Chess,0.70,gaia,50,2380,2,3967,6347,794,2943
Chess,0.70,venus,1,2380,2,3916,6296,794,2784
Chess,0.70,gaia,49,2380,2,3967,6347,794,3402
Chess,0.70,gaia,47,2380,2,3961,6341,794,4370
Chess,0.70,venus,5,2380,2,3956,6336,794,1843
Chess,0.70,venus,7,2380,2,3960,6340,794,1798
Chess,0.70,venus,2,2380,2,3909,6289,794,3591
Chess,0.70,venus,4,2380,2,3919,6299,794,3254
Chess,0.70,venus,6,2380,2,3944,6324,794,3164
Chess,0.70,venus,10,2380,2,3910,6290,794,2429
Chess,0.70,venus,3,2380,2,3915,6295,794,4127
Chess,0.70,venus,8,2380,2,3869,6249,794,3175
Chess,0.70,venus,9,2380,2,3933,6313,794,3804
Chess,0.70,venus,18,2380,2,3933,6313,794,2040
Chess,0.70,venus,13,2380,2,3885,6265,794,3667
Chess,0.70,venus,12,2380,2,3893,6273,794,3974
Chess,0.70,venus,11,2380,2,3887,6267,794,4459
Chess,0.70,venus,19,2380,2,3931,6311,794,2637
Chess,0.70,venus,17,2380,2,3895,6275,794,3128
Chess,0.70,venus,15,2380,2,3919,6299,794,3853
Chess,0.70,venus,14,2380,2,3937,6317,794,4324
Chess,0.70,venus,20,2380,2,3966,6346,794,2863
Chess,0.70,venus,16,2380,2,3857,6237,794,4364
Chess,0.70,venus,22,2380,2,3981,6361,794,2573
Chess,0.70,venus,21,2380,2,3918,6298,794,2786
Chess,0.70,venus,25,2380,2,3984,6364,794,2347
Chess,0.70,venus,24,2380,2,3902,6282,794,2941
